Date,q1_forecast,q2_forecast,forecast
2016-11-07,1117469.2103696372,2321065.152396645,1719267.181383141
2016-11-08,1174526.5273180965,2383387.258965521,1778956.893141809
2016-11-09,1191961.6639396925,2401234.2907239976,1796597.977331845
2016-11-10,1180905.67358405,2404965.6505050906,1792935.6620445703
2016-11-11,1157441.8335337536,2385310.3514985293,1771376.0925161415
2016-11-12,967423.6923286888,2198177.6513374536,1582800.6718330714
2016-11-13,828546.5131659558,2063805.9934881418,1446176.2533270488
2016-11-14,1098156.5965748266,2341013.2857348793,1719584.941154853
2016-11-15,1155296.710907322,2403252.5305915186,1779274.6207494203
2016-11-16,1172738.4250068055,2421093.2591939643,1796915.8421003849
2016-11-17,1161911.3461303418,2424596.0717610945,1793253.7089457181
2016-11-18,1138505.6430137611,2404882.794440503,1771694.2187271323
2016-11-19,948531.217878497,2217706.2428333084,1583118.7303559026
2016-11-20,809721.8914111464,2083266.4475516698,1446494.169481408
2016-11-21,1079445.4170009792,2360360.0535124256,1719902.7352567024
2016-11-22,1136660.9880724507,2422523.834616907,1779592.411344679
2016-11-23,1154108.668162103,2440358.781195672,1797233.7246788875
2016-11-24,1143490.440484102,2443652.936242147,1793571.6883631242
2016-11-25,1120137.8263300527,2423886.6292473394,1772012.227788696
2016-11-26,930203.3774536038,2236670.010589141,1583436.6940213724
2016-11-27,791456.1532999577,2102167.972889599,1446812.0630947785
2016-11-28,1061283.5822532652,2379157.619617675,1720220.60093547
2016-11-29,1118568.3024106855,2441252.2975613065,1779910.299985996
2016-11-30,1136021.4163327478,2459081.907046725,1797551.6616897364
2016-12-01,1125594.7573896004,2462184.5620182008,1793889.6597039006
2016-12-02,1102290.8812196678,2442369.5106454,1772330.1959325338
2016-12-03,912393.1729783152,2255116.087586321,1583754.6302823182
2016-12-04,773703.0609334034,2120556.873340602,1447129.9671370029
2016-12-05,1043626.0773602821,2397450.9082778166,1720538.4928190494
2016-12-06,1100974.4504532765,2459481.9628805537,1780228.206666915
2016-12-07,1118432.5505299722,2477306.636462761,1797869.5934963666
2016-12-08,1108182.4486553334,2480232.7626744183,1794207.6056648758
2016-12-09,1084923.538991123,2460372.734512492,1772648.1367518073
2016-12-10,895059.7521234769,2273085.3566451906,1584072.5543843338
2016-12-11,756422.38713225,2138473.368795567,1447447.8779639085
2016-12-12,1026433.7318045722,2415279.0772384526,1720856.4045215123
2016-12-13,1083840.955987537,2477251.302937369,1780546.129462453
2016-12-14,1101303.6564046543,2495071.39873737,1798187.527571012
2016-12-15,1091216.966972272,2497834.1189493714,1794525.5429608217
2016-12-16,1067999.7158688402,2477932.420635623,1772966.0682522315
2016-12-17,878167.3712855822,2290613.582739832,1584390.4770127072
2016-12-18,739578.9132557737,2155952.6781908725,1447765.7957233232
2016-12-19,1009672.1943052042,2432676.453190961,1721174.3237480824
2016-12-20,1067134.040788286,2494594.068081484,1780864.054434885
2016-12-21,1084601.0072014038,2512409.9075902426,1798505.4573958232
2016-12-22,1074666.1423407607,2515020.8040628745,1794843.4732018178
2016-12-23,1051487.6304028765,2495080.3596494254,1773283.9950261512
2016-12-24,861684.535700936,2307732.2638884746,1584708.3997947052
2016-12-25,723141.5863786086,2173025.847863899,1448083.7171212537
2016-12-26,993311.1479360444,2449673.3463112926,1721492.2471236684
2016-12-27,1050823.8726110081,2511540.0892853667,1781181.9809481874
2016-12-28,1068294.8111180973,2529351.9602227216,1798823.3856704095
2016-12-29,1058501.4915607907,2531821.3101133825,1795161.4008370866
2016-12-30,1035359.1248056914,2511844.7162772496,1773601.9205414704
2016-12-31,845583.3297855243,2324469.3173337015,1585026.323559613
2017-01-01,707082.8659892462,2189720.4154596156,1448401.640724431
