Date,q1_forecast,q2_forecast,forecast
2016-11-20,1049737.9022264867,1943657.1286635003,1496697.5154449935
2016-11-21,1343808.590514264,2257610.004197138,1800709.297355701
2016-11-22,1394919.254061367,2314009.474136566,1854464.3640989666
2016-11-23,1398275.002045102,2320847.185063439,1859561.0935542705
2016-11-24,1392518.200002455,2321364.550837485,1856941.37541997
2016-11-25,1388487.185659705,2328132.4233699837,1858309.8045148442
2016-11-26,1192388.3987265253,2138693.2067141817,1665540.8027203535
2016-11-27,1023593.436589196,1970407.7251147428,1497000.5808519693
2016-11-28,1318204.7999140823,2283809.6132560493,1801007.206585066
2016-11-29,1369459.768229311,2340088.9942208547,1854774.3812250828
2016-11-30,1372907.514404226,2346857.8052728507,1859882.6598385384
2016-12-01,1367311.3160085678,2347229.4721345818,1857270.3940715748
2016-12-02,1363551.1276217534,2353718.525043179,1858634.8263324662
2016-12-03,1167621.7541956664,2164100.3194212294,1665861.036808448
2016-12-04,998832.8106431754,1995791.437869492,1497312.1242563338
2016-12-05,1293920.3374210496,2308722.0813784376,1801321.2093997435
2016-12-06,1345301.823758497,2364887.3837518576,1855094.6037551772
2016-12-07,1348833.1322949333,2371586.579138739,1860209.855716836
2016-12-08,1343376.4055208892,2371819.519719409,1857597.962620149
2016-12-09,1339853.7370936347,2378062.553257748,1858958.1451756915
2016-12-10,1144066.7811096476,2188287.718925233,1666177.2500174404
2016-12-11,975288.3566849256,2019965.3746788506,1497626.865681888
2016-12-12,1270776.7568578399,2332497.5178064546,1801637.1373321472
2016-12-13,1322264.6730312451,2388564.1876490526,1855414.430340149
2016-12-14,1325865.0188803219,2395198.9095059615,1860531.9641931416
2016-12-15,1320530.258615449,2395310.023213115,1857920.140914282
2016-12-16,1317214.9260174606,2401341.2221955536,1859278.074106507
2016-12-17,1121554.8384836302,2211436.343821086,1666495.5911523583
2016-12-18,952785.3770726951,2043103.214589803,1497944.295831249
2016-12-19,1248626.9193284754,2355285.2488953294,1801956.0841119024
2016-12-20,1300208.3511766861,2411262.0301464023,1855735.1906615442
2016-12-21,1303870.031703403,2417837.581715354,1860853.8067093787
2016-12-22,1298643.0889193416,2417839.5666375607,1858241.3277784511
2016-12-23,1295511.3885135364,2423684.3268911275,1859597.857702332
2016-12-24,1099962.8037236817,2233665.301266359,1666814.0524950204
2016-12-25,931202.0505522527,2065323.7498341259,1498262.9001931893
2016-12-26,1227354.7487458498,2377196.1762877842,1802275.4625168173
2016-12-27,1279018.6360677078,2433092.3801810415,1856055.5081243746
2016-12-28,1282734.2994145714,2439614.3915363764,1861174.345475474
2016-12-29,1277603.5111619595,2439519.423464641,1858561.4673133004
2016-12-30,1274635.4049946324,2445199.2101635463,1859917.3075790894
2016-12-31,1079186.6228645116,2255079.834706647,1667133.228785579
