Date,Load_denoised,forecast,q1_forecast,q2_forecast
2016-12-02 22:00:00,81323.59668636085,83830.12960052156,77715.16240826837,89245.62951945621
2016-12-02 23:00:00,76355.06597388539,78660.05339385022,72560.49815739272,83850.91883988147
2016-12-03 00:00:00,71848.06597534954,73725.24917362093,64453.09041333487,78960.55423956472
2016-12-03 01:00:00,68575.53117253313,70775.25090200944,62419.959275431975,76293.61664984982
2016-12-03 02:00:00,66737.56859082302,69272.59573583819,61339.57910553792,74946.39977654202
2016-12-03 03:00:00,66137.9288616234,68856.0496181738,60775.984430495606,74466.0403762744
2016-12-03 04:00:00,66794.0985272372,68475.3958878729,60343.408655290055,73259.91762625548
2016-12-03 05:00:00,68028.57064781303,67987.94156667551,59765.04481713787,72948.5380726506
2016-12-03 06:00:00,71596.14110781123,69795.24854793792,61795.039156917235,74574.03378208121
2016-12-03 07:00:00,75283.09930994424,73851.21416931285,65860.55654045031,78404.28698465157
2016-12-03 08:00:00,79620.1076397428,78456.69102936599,70210.2632818812,82988.99646366911
2016-12-03 09:00:00,83756.99818205279,82197.5047657888,73874.78546361806,86907.40806168805
2016-12-03 10:00:00,85787.87549880697,83912.20819161729,75642.77257051766,88638.084109513
2016-12-03 11:00:00,86406.50271151928,84667.34202716063,76036.8999568438,89514.80794243344
2016-12-03 12:00:00,85398.7126918316,84303.85260605533,75988.59179519146,89060.05961573476
2016-12-03 13:00:00,84825.87730910994,83952.84393578311,76746.88497037115,88784.20391741297
2016-12-03 14:00:00,82247.59867912746,82088.55921364806,75819.8507963766,86988.18532071309
2016-12-03 15:00:00,82634.9513965403,80810.42603037978,75092.80583640735,86702.74145148862
2016-12-03 16:00:00,87605.58335752755,81193.4629308652,74841.77600364314,91138.54731734452
2016-12-03 17:00:00,87805.38689320954,81923.04422423743,74627.39673572741,92419.03761805738
2016-12-03 18:00:00,86190.90413225621,82821.08052373459,74856.46730496763,91352.6284139281
2016-12-03 19:00:00,84686.63424688697,83649.85613138315,76044.757206372,91014.1923001752
2016-12-03 20:00:00,82459.44859759866,83353.24519725025,77982.56388741052,88577.9043799126
2016-12-03 21:00:00,78191.7072491141,80948.97736415615,76473.23030886786,85036.6684674111
2016-12-03 22:00:00,73742.19259807089,77142.28998044827,72300.48326599343,82100.08054169697
2016-12-03 23:00:00,69442.65122302955,72413.19868867923,67767.60001832462,77518.77889447611
2016-12-04 00:00:00,65415.45758700934,67913.7734419906,63028.81515829958,72849.8766887218
2016-12-04 01:00:00,62922.62726696817,65053.55264695927,60369.339879432286,70191.39058677491
2016-12-04 02:00:00,61241.01930258391,63653.936153867384,58982.723517904145,68916.9837340997
2016-12-04 03:00:00,60667.655495584186,63097.74097278358,58567.95678329164,68361.60506249494
2016-12-04 04:00:00,61370.96364254684,62738.44953217359,58571.39121289389,67875.31832560056
2016-12-04 05:00:00,62911.87792148822,62392.85365031505,58356.16655970557,67166.83019760634
2016-12-04 06:00:00,63973.73950550095,62911.79321782677,59411.77356217766,67445.69001749613
2016-12-04 07:00:00,64326.08903755532,64585.868048574266,60610.7793938846,69011.49115347945
2016-12-04 08:00:00,67099.66285589029,67532.15439046067,62158.67224429076,71841.26833159984
2016-12-04 09:00:00,71591.93874068516,71154.02988373119,65822.47482303891,75332.09378844795
2016-12-04 10:00:00,74446.92603635293,73638.48180818415,68265.99772930668,78228.66838317884
