Date,Load,forecast,q1_forecast,q2_forecast
2016-10-09 23:00:00,139458.33050949065,146800.95914208295,141984.7947038469,151845.48003209016
2016-10-10 00:00:00,135707.43070476392,142292.03641911855,137894.14937021237,147179.36707578512
2016-10-10 01:00:00,134173.8305830857,138642.70689490347,134149.89981489143,143349.2900603773
2016-10-10 02:00:00,134207.5301423729,137220.78896192275,132615.28363944194,141657.8979031175
2016-10-10 03:00:00,134492.12938054264,136743.76128126346,132118.74688519043,140839.04908114998
2016-10-10 04:00:00,135457.82829551198,136948.05018904313,132205.6775361764,140968.43387341202
2016-10-10 05:00:00,139307.22688519815,137483.22397942134,132862.99774211438,141524.44919200698
2016-10-10 06:00:00,149808.22514751847,139412.57495588198,134800.41988672453,144279.75244619005
2016-10-10 07:00:00,157971.82308039046,147035.62525873905,139818.38119205047,152305.67930076004
2016-10-10 08:00:00,162591.6206817316,155843.31940592904,146856.30698962856,161271.41984386323
2016-10-10 09:00:00,164291.61794945956,160904.24783613457,151260.9569884195,165338.47443609673
2016-10-10 10:00:00,164177.71488149208,163349.60961274712,155064.79013430484,168162.3866687249
2016-10-10 11:00:00,165275.61147574696,163500.0986709532,156835.96111511427,168431.51097603704
2016-10-10 12:00:00,165286.80773014223,164545.23598556677,157833.9508535605,169628.63804284408
2016-10-10 13:00:00,166145.20364259597,164714.49124935063,157931.46003080954,169990.72233243866
2016-10-10 14:00:00,163774.49921102636,165207.0590967926,158780.56408207206,170646.92067970074
2016-10-10 15:00:00,163192.09443335165,163594.86656331326,157493.86944515054,169112.25111786393
2016-10-10 16:00:00,161759.28930749022,162836.7183067111,157488.02062304688,168451.49820185688
2016-10-10 17:00:00,162431.28383136063,163142.80243466806,156854.65302983724,172400.68068566982
2016-10-10 18:00:00,166135.37800288154,163807.22943248908,156186.4829702727,174115.02467469365
2016-10-10 19:00:00,169285.57181997166,164050.59556636473,155746.86933349812,172962.3315910324
2016-10-10 20:00:00,166959.16528054982,165286.16143815033,157220.73739610007,172806.88659272203
2016-10-10 21:00:00,161236.95838253503,165169.92587813962,157943.80141140113,170465.49205898034
2016-10-10 22:00:00,154262.35112384637,162147.86650450545,156699.60697493248,165798.00049144778
2016-10-10 23:00:00,148629.04350240302,156177.20965336947,150571.89744084826,161412.76063649182
2016-10-11 00:00:00,143902.13551612437,150641.47187064402,144570.67807409854,155740.4297694415
2016-10-11 01:00:00,141353.3271629298,145998.13856098766,135611.61491602482,151235.06912525877
2016-10-11 02:00:00,139818.418440739,143937.75257042338,134261.70402738388,149468.7147944425
2016-10-11 03:00:00,140743.2093474716,143027.83701251453,134265.88638737504,148153.58913722975
2016-10-11 04:00:00,141455.69988104742,143237.32206735248,134659.52167416693,148054.80299537754
2016-10-11 05:00:00,144192.89003938634,143463.39229290903,135402.49699926685,147900.53634315607
2016-10-11 06:00:00,152564.2798204085,144560.5405420873,137033.38664564214,149213.44729094955
2016-10-11 07:00:00,160413.76922203414,150583.6057507399,143238.2786521609,155587.93228546355
2016-10-11 08:00:00,164128.65824218356,158475.5943662402,151722.54330375444,163607.04009481674
2016-10-11 09:00:00,165806.04687877718,162687.5121447179,156588.31988214917,166863.90301739995
2016-10-11 10:00:00,165210.13512973563,164611.74963492958,159655.47966834067,169122.0086512881
2016-10-11 11:00:00,166317.0229929795,164548.89254692232,159509.57516493698,169135.93493698922
2016-10-11 12:00:00,166887.31046642986,165587.87751240272,160785.68450692843,170510.5726258195
2016-10-11 13:00:00,167275.19754800753,165756.7082137687,160596.4100784594,170808.76573142526
2016-10-11 14:00:00,165903.8842356337,166205.68625968575,161382.97450797196,171448.78324199514
2016-10-11 15:00:00,164673.6705272296,164625.66556296716,159940.2281068814,169835.82411018867
2016-10-11 16:00:00,164128.65642071667,163839.4198520947,158796.75098631266,169298.93289407203
2016-10-11 17:00:00,164724.6419140163,164113.42723343047,157943.8155947916,173509.13787689124
2016-10-11 18:00:00,167718.1270050503,164710.52848614825,157238.06036122417,174349.77326975245
2016-10-11 19:00:00,169181.91169174045,164904.0044815877,156849.9685384718,173109.26466192008
2016-10-11 20:00:00,167197.39597200867,166175.1579804898,158612.22814781702,173396.87592952792
2016-10-11 21:00:00,161475.07984377706,166125.10856387232,160195.39214281965,171063.6937801715
2016-10-11 22:00:00,154731.4633049678,163003.55000630164,158240.11835717456,166415.91084088606
2016-10-11 23:00:00,149291.5463535033,157095.0343772755,151840.09760963605,162086.98265550152
2016-10-12 00:00:00,144451.62898730615,151490.05614260508,146102.964216122,156487.28254748997
2016-10-12 01:00:00,142081.71120429895,146803.2052314318,139879.17426796712,151958.04226983106
2016-10-12 02:00:00,140401.59300240452,144602.90270517013,137763.70342003225,149854.31207781268
2016-10-12 03:00:00,140123.17437954582,143697.86307661782,136900.2588326004,148677.22228874185
2016-10-12 04:00:00,141712.85533364594,143880.42395621105,137323.59059571114,148381.39637225174
2016-10-12 05:00:00,145131.63586262817,144086.2461195241,137885.04025933705,148678.02446992032
2016-10-12 06:00:00,152803.51596441597,145140.21557148924,138361.88736041472,149782.52405810973
2016-10-12 07:00:00,160634.19563693285,151195.38460144275,145436.6456325201,156237.9331414547
2016-10-12 08:00:00,164609.57487810252,159096.65366385877,154094.21018593598,164325.0475847333
2016-10-12 09:00:00,167026.65368584887,163292.9305526613,158303.406493706,167720.34075465464
2016-10-12 10:00:00,167256.53205809588,165231.70081406832,160385.17802970466,169726.347806229
2016-10-12 11:00:00,168769.20999276784,165178.42086585783,160539.14409283828,169793.3175987518
2016-10-12 12:00:00,168849.68748778902,166245.58588727587,161596.79062366017,171069.8135530818
2016-10-12 13:00:00,169247.76454108395,166354.37683738535,161720.7406295437,171272.2254587112
2016-10-12 14:00:00,167379.84115057724,166779.9558679102,161847.57355144696,172031.23228915565
2016-10-12 15:00:00,166105.11731419378,165175.78237828097,160171.8186204211,170225.21535028002
2016-10-12 16:00:00,165170.19302985846,164374.5364101303,158893.749966099,169837.9342279138
2016-10-12 17:00:00,165594.46829549654,164579.92529866943,158510.895258797,173880.81537790524
2016-10-12 18:00:00,168667.7431090332,165079.31784699962,157971.72528938213,175218.6877874157
2016-10-12 19:00:00,170070.11746839405,165235.75350042435,157456.75143767238,173918.66675964164
2016-10-12 20:00:00,168035.99137150467,166544.10817213738,158655.67801684982,173980.8876332631
2016-10-12 21:00:00,162330.66481629084,166485.3765826722,160426.83602305845,171604.25824026356
2016-10-12 22:00:00,154960.5378006785,163461.5211131131,159064.1418434008,167009.43694342385
2016-10-12 23:00:00,149599.71032259392,157391.54841059993,152071.87171934094,162595.07976884514
2016-10-13 00:00:00,145129.98237996333,151910.63966355717,145974.82142793416,157043.1125305285
2016-10-13 01:00:00,142679.55397071323,147349.3024042513,141168.98689097154,152686.58432344111
2016-10-13 02:00:00,141173.32509277025,145178.4117794855,138788.7740208426,150453.9305978583
2016-10-13 03:00:00,141599.09574406125,144196.74765982162,137914.28533336194,149259.2779950498
2016-10-13 04:00:00,142803.36592251319,144319.04881173742,137915.38779912598,149283.7078409049
2016-10-13 05:00:00,145975.33562605336,144491.39324521023,138500.5225542962,148890.0245192056
2016-10-13 06:00:00,154376.80485260903,145504.15778818415,139901.7596014387,149891.0315726748
2016-10-13 07:00:00,161758.07360010775,151372.2232875164,146903.10478221404,156023.54875589383
2016-10-13 08:00:00,165937.24186647724,159204.9377295443,154605.8654295279,163856.97770238348
2016-10-13 09:00:00,167773.3096496453,163416.64366325332,159500.55584235358,167791.28083103424
2016-10-13 10:00:00,166609.77694754011,165358.67110807865,161451.75520052397,169737.97014432156
2016-10-13 11:00:00,168011.64375808998,165341.60162009863,161144.35692496842,169961.95252907072
2016-10-13 12:00:00,167992.6100792232,166417.312972886,161722.98268353764,171381.15340162985
2016-10-13 13:00:00,168136.97590886848,166555.12572961213,161840.95052358427,171695.0704564382
2016-10-13 14:00:00,166180.74124495458,167006.84839671108,161978.59162920862,172063.22912177118
2016-10-13 15:00:00,164941.00608541045,165407.42257754385,160396.5924429666,170358.8636668917
2016-10-13 16:00:00,163525.4704281654,164616.51658942018,159461.07072993935,169969.31844228494
2016-10-13 17:00:00,163582.73427114869,164808.86990804216,158571.44911478364,174053.13702638604
2016-10-13 18:00:00,167879.4976122899,165334.28678452622,157921.2757648812,174928.72706890607
2016-10-13 19:00:00,170918.86044951878,165519.77808937442,157137.2574304533,173518.42099611118
2016-10-13 20:00:00,168497.42278076528,166755.75658434216,158841.72544287427,173829.5675036642
2016-10-13 21:00:00,162909.58460395943,166670.43857728437,160706.3582884386,171892.30715733068
2016-10-13 22:00:00,155296.44591703167,163678.4727637635,159190.84494655204,167421.70581874638
2016-10-13 23:00:00,150188.5067179125,157606.42320577244,152092.48534431064,163209.15732691193
2016-10-14 00:00:00,145254.76700453256,152136.99911896867,146888.98047194505,157436.72023754806
2016-10-14 01:00:00,143159.42677482282,147334.93241937767,137610.48416056857,152563.07657552246
